estimator,threshold,net_benefit_model,net_benefit_alert_all,net_benefit_alert_none,alert_rate,benefit_over_best_default,block
logistic,0.36,-0.0005965005302226936,-0.4398860021208907,0.0,0.0010604453870625664,-0.0005965005302226936,ar
logistic,0.37999999999999995,-0.0006499503985222179,-0.48633393767317734,0.0,0.0010604453870625664,-0.0006499503985222179,ar
logistic,0.39999999999999997,-0.0007069635913750441,-0.5358784022622833,0.0,0.0010604453870625664,-0.0007069635913750441,ar
logistic,0.41999999999999993,0.0,-0.588839726478224,0.0,0.0,0.0,ar
logistic,0.43999999999999995,0.0,-0.645584002423875,0.0,0.0,0.0,ar
logistic,0.45999999999999996,0.0,-0.7065315580692038,0.0,0.0,0.0,ar
logistic,0.4799999999999999,0.0,-0.7721673872257115,0.0,0.0,0.0,ar
logistic,0.49999999999999994,0.0,-0.84305408271474,0.0,0.0,0.0,ar
logistic,0.5199999999999999,0.0,-0.9198480028278541,0.0,0.0,0.0,ar
logistic,0.5399999999999999,0.0,-1.0033196551247174,0.0,0.0,0.0,ar
logistic,0.5599999999999999,0.0,-1.0943796394485683,0.0,0.0,0.0,ar
logistic,0.58,0.0,-1.1941120032318333,0.0,0.0,0.0,ar
logistic,0.6,0.0,-1.303817603393425,0.0,0.0,0.0,ar
random_forest,0.02,0.0506200359252927,0.059666284329214184,0.0,0.7009544008483564,-0.009046248403921486,ar
random_forest,0.039999999999999994,0.02160657476139979,0.04007599858607282,0.0,0.5418875927889714,-0.018469423824673026,ar
random_forest,0.06,0.012905845987229533,0.01965208366237224,0.0,0.5047720042417816,-0.006746237675142708,ar
random_forest,0.07999999999999999,0.004702844760016603,-0.0016598275623587871,0.0,0.4496288441145281,0.004702844760016603,ar
random_forest,0.09999999999999999,-0.0037704724873335663,-0.023918934841522327,0.0,0.4050901378579003,-0.0037704724873335663,ar
random_forest,0.11999999999999998,-0.012821748770847387,-0.04718981972428418,0.0,0.3679745493107105,-0.012821748770847387,ar
random_forest,0.13999999999999999,-0.019137340008384914,-0.07154307134577917,0.0,0.3372216330858961,-0.019137340008384914,ar
random_forest,0.15999999999999998,-0.025551684088269442,-0.09705600161591674,0.0,0.3064687168610817,-0.025551684088269442,ar
random_forest,0.17999999999999997,-0.03546025916250677,-0.12381346506996346,0.0,0.28525980911983034,-0.03546025916250677,ar
random_forest,0.19999999999999996,-0.03605514316012724,-0.15190880169671256,0.0,0.25026511134676566,-0.03605514316012724,ar
random_forest,0.21999999999999995,-0.03548413410555509,-0.1814449248171411,0.0,0.21739130434782608,-0.03548413410555509,ar
random_forest,0.23999999999999996,-0.021990288552771103,-0.2125355807333816,0.0,0.13149522799575822,-0.021990288552771103,ar
random_forest,0.25999999999999995,-0.02292854890946089,-0.24530681264509466,0.0,0.10604453870625663,-0.02292854890946089,ar
random_forest,0.27999999999999997,-0.02279957582184517,-0.2798986685519028,0.0,0.09650053022269353,-0.02279957582184517,ar
random_forest,0.3,-0.025450689289501588,-0.31646720193910016,0.0,0.0911983032873807,-0.025450689289501588,ar
random_forest,0.31999999999999995,-0.020460358056265976,-0.35518682552554415,0.0,0.06998939554612937,-0.020460358056265976,ar
random_forest,0.33999999999999997,-0.019859249975898965,-0.3962530929657121,0.0,0.05726405090137858,-0.019859249975898965,ar
random_forest,0.36,-0.01332184517497349,-0.4398860021208907,0.0,0.041357370095440084,-0.01332184517497349,ar
random_forest,0.37999999999999995,-0.01508569082885779,-0.48633393767317734,0.0,0.041357370095440084,-0.01508569082885779,ar
random_forest,0.39999999999999997,-0.015199717214563445,-0.5358784022622833,0.0,0.036055143160127257,-0.015199717214563445,ar
random_forest,0.41999999999999993,-0.016199217464438507,-0.588839726478224,0.0,0.03499469777306469,-0.016199217464438507,ar
random_forest,0.43999999999999995,-0.010377215573397967,-0.645584002423875,0.0,0.018027571580063628,-0.010377215573397967,ar
random_forest,0.45999999999999996,-0.006912532893444876,-0.7065315580692038,0.0,0.012725344644750796,-0.006912532893444876,ar
random_forest,0.4799999999999999,-0.00766783587568317,-0.7721673872257115,0.0,0.012725344644750796,-0.00766783587568317,ar
random_forest,0.49999999999999994,-0.007423117709437963,-0.84305408271474,0.0,0.01166489925768823,-0.007423117709437963,ar
